nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
Paso a Pasito,Robert G. Slade,['N/A'],N/A,"Reparto, Equipos adicionales",Bobby Slade
Ready 2 Die,Pablo Santiago,['N/A'],N/A,"Reparto, Producción",N/A
Ready 2 Die,Jacob Martinez,['N/A'],N/A,"Producción, Reparto, Localización",N/A
Ready 2 Die,John Azpilicueta,['N/A'],N/A,"Producción, Guion, Dirección",N/A
Ready 2 Die,Bless May,['N/A'],1978,Reparto,N/A
Ready 2 Die,Noel Gugliemi,['N/A'],1970,"Reparto, Producción, Dirección",N/A
Ready 2 Die,Nicole Warner,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Ready 2 Die,Melissa Banks,['N/A'],N/A,"Reparto, Producción",Lissa Banks
Ready 2 Die,Bridgette B.,['N/A'],1983,Reparto,N/A
Donde Estaba Dios?,Julio Gomez,['N/A'],N/A,"Producción, Reparto, Guion",N/A
Donde Estaba Dios?,Miguel Morin,['N/A'],N/A,"Reparto, Dirección de fotografía y cámara, Equipos adicionales",N/A
Donde Estaba Dios?,Victoria Rodriguez,['N/A'],N/A,Reparto,N/A
Donde Estaba Dios?,Adely Guerrero,['N/A'],N/A,Reparto,N/A
Donde Estaba Dios?,Juan Aguilar el Magnate,['N/A'],N/A,Reparto,N/A
Los enemigos del dolor,Pedro Dalton,['N/A'],N/A,"Reparto, Composición, Banda sonora",N/A
Los enemigos del dolor,Fábio Espósito,['N/A'],N/A,Reparto,N/A
Los enemigos del dolor,Ayara Hernández,['N/A'],N/A,"Dirección, Reparto, Guion",N/A
Los enemigos del dolor,Lucio Hernández,['N/A'],N/A,Reparto,N/A
El hombre más enfadado de Brooklyn,Robin Williams,['N/A'],1951,"Reparto, Guion, Producción",N/A
El hombre más enfadado de Brooklyn,Mila Kunis,['N/A'],1983,"Reparto, Producción, Maquillaje",N/A
El hombre más enfadado de Brooklyn,Peter Dinklage,['N/A'],1969,"Reparto, Producción, Especialistas",N/A
El hombre más enfadado de Brooklyn,Melissa Leo,['N/A'],1960,"Reparto, Producción, Equipo ejecutivo",N/A
El hombre más enfadado de Brooklyn,Hamish Linklater,['N/A'],1976,"Reparto, Guion, Dirección",N/A
El hombre más enfadado de Brooklyn,Sutton Foster,['N/A'],1975,"Reparto, Banda sonora",N/A
El hombre más enfadado de Brooklyn,James Earl Jones,['N/A'],1931,"Reparto, Banda sonora",N/A
El hombre más enfadado de Brooklyn,Richard Kind,['N/A'],1956,"Reparto, Guion, Banda sonora",N/A
Nenhures,Peter Dinklage,['N/A'],1969,"Reparto, Producción, Especialistas",N/A
Nenhures,Melissa Leo,['N/A'],1960,"Reparto, Producción, Equipo ejecutivo",N/A
Nenhures,Hamish Linklater,['N/A'],1976,"Reparto, Guion, Dirección",N/A
Nenhures,Sutton Foster,['N/A'],1975,"Reparto, Banda sonora",N/A
Nenhures,James Earl Jones,['N/A'],1931,"Reparto, Banda sonora",N/A
Nenhures,Richard Kind,['N/A'],1956,"Reparto, Guion, Banda sonora",N/A
Hagh-e sokoot,Hesam Mahmoudi,['N/A'],N/A,Reparto,N/A
Hagh-e sokoot,Shirin Esmaeeli,['N/A'],N/A,Reparto,N/A
Hagh-e sokoot,Hootan Shakiba,['N/A'],1984,Reparto,"1,73 m"
Hagh-e sokoot,Khosrow Shahraz,['N/A'],N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
Hagh-e sokoot,Mehdi Farizeh,['N/A'],1984,Reparto,N/A
Hagh-e sokoot,Richard Kind,['N/A'],1956,"Reparto, Guion, Banda sonora",N/A
Virudhalaam Pattu,Hemanth Kumar,['N/A'],N/A,Reparto,N/A
Virudhalaam Pattu,Karate Raja,['N/A'],N/A,Reparto,N/A
1 Pandhu 4 Run 1 Wicket,Hashika Dutt,['N/A'],N/A,Reparto,N/A
Natpin Nooram Naal,Meera Krishnan,['N/A'],1968,Reparto,N/A
Natpin Nooram Naal,Pandiyaraj,['N/A'],N/A,Reparto,N/A
Natpin Nooram Naal,Sakina,['N/A'],N/A,"Reparto, Arte",Saina
Naangellam Edakoodam,Manoj Devadas,['N/A'],N/A,Reparto,N/A
Naangellam Edakoodam,George Vijay Nelson,['N/A'],N/A,Reparto,N/A
Naangellam Edakoodam,Visakar Selvamani,['N/A'],N/A,Reparto,N/A
Endrume Anandham,Balu Anand,['N/A'],N/A,Reparto,N/A
Endrume Anandham,Charlie,['N/A'],N/A,Reparto,N/A
Endrume Anandham,Bharathi Kannan,['N/A'],N/A,Reparto,N/A
Manam Konda Kadhal,Ganeshkar,['N/A'],N/A,Reparto,N/A
Manam Konda Kadhal,Meera Krishnan,['N/A'],1968,Reparto,N/A
Manam Konda Kadhal,Pandu,['N/A'],1947,Reparto,Bondu
Pagadai Pagadai,Santhana Bharathi,['N/A'],1970,"Reparto, Dirección, Guion",N/A
Pagadai Pagadai,Mayilsamy,['N/A'],1965,Reparto,N/A
Pagadai Pagadai,Kovai Sarala,['N/A'],1962,"Reparto, Música, Banda sonora",N/A
13 Am Pakkam Parkka,Delhi Ganesh,['N/A'],1944,"Reparto, Producción",N/A
13 Am Pakkam Parkka,Rathan Mouli,['N/A'],N/A,Reparto,"1,75 m"
13 Am Pakkam Parkka,Nalinikanth,['N/A'],N/A,Reparto,Nalini Kant
Yaaro Oruvan,Suresh Narang,['N/A'],N/A,Reparto,N/A
Blue Ridge,Sean Gullette,['N/A'],1968,"Reparto, Dirección, Guion",N/A
Blue Ridge,Eric Sweeney,['N/A'],N/A,"Especialistas, Reparto, Producción",N/A
Blue Ridge,Audra Glyn Smith,['N/A'],N/A,Reparto,Audra Smith
I ekdikisi tou Dionysou,Polina Gionaki,['N/A'],N/A,Reparto,N/A
I ekdikisi tou Dionysou,Dimitris Kollatos,['N/A'],N/A,"Guion, Dirección, Producción",N/A
I ekdikisi tou Dionysou,Despina Tomazani,['N/A'],N/A,"Reparto, Guion, Dirección de la segunda unidad o asistencia a dirección",Despoina Tomazani
I ekdikisi tou Dionysou,Panos Nikolaidis,['N/A'],N/A,Reparto,N/A
Athimalai Muthupandi,A.S. Ezhumalai,['N/A'],N/A,Reparto,N/A
Athimalai Muthupandi,Maragatham,['N/A'],N/A,Reparto,N/A
Away from Here,Alicia Witt,['N/A'],1975,"Reparto, Música, Producción",N/A
Away from Here,Nick Stahl,['N/A'],1979,"Reparto, Producción, Dirección de la segunda unidad o asistencia a dirección",N/A
Away from Here,Ray Wise,['N/A'],1947,"Reparto, Banda sonora",N/A
Away from Here,Frankie Faison,['N/A'],1949,"Reparto, Banda sonora",N/A
Away from Here,John Bedford Lloyd,['N/A'],1956,Reparto,N/A
Away from Here,Donna Mitchell,['N/A'],N/A,Reparto,N/A
Away from Here,Julie Garfield,['N/A'],1946,"Reparto, Equipos adicionales",N/A
Away from Here,Mary Regency Boies,['N/A'],N/A,"Producción, Reparto",Mary Boies
Madhavanum Malarvizhiyum,Ashwin Kumar,['N/A'],N/A,Reparto,N/A
Madhavanum Malarvizhiyum,Neeraja,['N/A'],N/A,Reparto,N/A
Kovalanin Kadhali,Kadhal Dhandapani,['N/A'],N/A,"Reparto, Producción",N/A
Kovalanin Kadhali,Navneet Kapoor,['N/A'],N/A,Reparto,N/A
Chithirai Thingal,Aswanth,['N/A'],N/A,Reparto,N/A
Chithirai Thingal,Dheeran,['N/A'],N/A,Reparto,N/A
Chithirai Thingal,Bonda Mani,['N/A'],1963,Reparto,(Kidney failure)
Yasagan,Samuel Chandran,['N/A'],N/A,Reparto,N/A
Pongadi Neengalum Unga Kaadhalum,Athmiya,['N/A'],N/A,Reparto,N/A
Pongadi Neengalum Unga Kaadhalum,V. Jayaprakash,['N/A'],1962,"Reparto, Producción",N/A
Koottam,Ajay,['N/A'],1978,Reparto,N/A
Koottam,Nathalia Kaur,['N/A'],1990,Reparto,Nathalia Pinheiro Kaur
Amma Ammamma,Devadarshini,['N/A'],N/A,Reparto,N/A
Amma Ammamma,Saranya Ponvannan,['N/A'],1970,"Reparto, Música, Banda sonora",N/A
Pani Vizhum Nilavu,Eden Kuriakosse,['N/A'],N/A,Reparto,N/A
Pani Vizhum Nilavu,Venniradai Moorthy,['N/A'],N/A,"Reparto, Guion, Música",Venniradi Moorthy
Marumunai,Mrudhula Basker,['N/A'],N/A,Reparto,N/A
Marumunai,M.S. Bhaskar,['N/A'],1957,"Reparto, Equipos adicionales",N/A
Marumunai,Manobala,['N/A'],1953,"Reparto, Dirección, Guion",N/A
Vilasam,Aruldoss,['N/A'],N/A,Reparto,N/A
Vilasam,King Kong,['N/A'],N/A,Reparto,N/A
Vilasam,Bava Lakshmanan,['N/A'],N/A,Reparto,N/A
Vilasam,Mujib,['N/A'],N/A,Reparto,N/A
Vilasam,Aadukalam Naren,['N/A'],1970,Reparto,N/A
Vilasam,Pawan,['N/A'],N/A,Reparto,N/A
Vidiyum Varai Pesu,Anith,['N/A'],N/A,Reparto,N/A
Vidiyum Varai Pesu,Imman Annachi,['N/A'],N/A,Reparto,N/A
Nee En Uyire,Navarasan .Y.,['N/A'],N/A,"Reparto, Guion, Producción",N/A
Nee En Uyire,Mahantha Kumar,['N/A'],N/A,Reparto,N/A
Kandharvan,Kadhal Dhandapani,['N/A'],N/A,"Reparto, Producción",N/A
Kandharvan,'Ganja' Karuppu,['N/A'],N/A,"Reparto, Producción",N/A
Adhu Vera Idhu Vera,Imman Annachi,['N/A'],N/A,Reparto,N/A
Adhu Vera Idhu Vera,'Ganja' Karuppu,['N/A'],N/A,"Reparto, Producción",N/A
Eppothum Vendran,Sunu Lakshmi,['N/A'],N/A,Reparto,N/A
Eppothum Vendran,Aadukalam Naren,['N/A'],1970,Reparto,N/A
Eppothum Vendran,Sanjay,['N/A'],N/A,Reparto,N/A
Hogenakkal,Delhi Ganesh,['N/A'],1944,"Reparto, Producción",N/A
Hogenakkal,M.R. Moorthy,['N/A'],N/A,"Dirección, Reparto, Guion",N/A
Rettai Kadhir,Pandiarajan,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Karpavai Katrapin,Abinitha,['N/A'],N/A,Reparto,N/A
Innarku Innarendru,Silambarasan,['N/A'],N/A,"Efectos visuales, Reparto, Sonido",Silambarasan R P
Ambel Jhoot,Arshita,['N/A'],N/A,Reparto,N/A
Ambel Jhoot,Libin,['N/A'],N/A,Reparto,N/A
Jamaai,M. Ramasamy,['N/A'],N/A,Reparto,N/A
Chinnan Chiriya Vanna Paravai,Jenifer,['N/A'],N/A,Reparto,N/A
Chinnan Chiriya Vanna Paravai,Anu Krishna,['N/A'],N/A,Reparto,N/A
Aalamaram,Arumugam,['N/A'],N/A,Reparto,N/A
Aalamaram,Hemanth Kumar,['N/A'],N/A,Reparto,N/A
Yaavum Vasappadum,Dilpikaa,['N/A'],N/A,Reparto,N/A
Panduvam,Keetan,['N/A'],N/A,Reparto,N/A
Muyal,Murali,['N/A'],N/A,Reparto,N/A
Muyal,Saranya Nag,['N/A'],N/A,Reparto,N/A
Puthiyathor Ulagam Seivom,Algates Alagesan,['N/A'],N/A,Reparto,N/A
Puthiyathor Ulagam Seivom,Imman Annachi,['N/A'],N/A,Reparto,N/A
Cavallo di Troia,Giorgio de Giorgi,['N/A'],N/A,Reparto,N/A
Motvind,Simen Bjørnebo,['N/A'],N/A,Reparto,N/A
Motvind,Felix Løndal Dolejs,['N/A'],N/A,Reparto,N/A
Motvind,Jan Erik Kasin,['N/A'],N/A,Reparto,N/A
Motvind,Kurt Larsen,['N/A'],N/A,Reparto,N/A
Motvind,Daniel Rustbakken,['N/A'],N/A,Reparto,N/A
Motvind,Stian Sikane,['N/A'],N/A,Reparto,N/A
Motvind,Siv Jeanett Slåtta,['N/A'],N/A,Reparto,N/A
Motvind,Niklas Stamland,['N/A'],N/A,Reparto,N/A
Bullion,Allan Tumusiime,['N/A'],N/A,Reparto,N/A
Bullion,Ainea Ojiambo,['N/A'],N/A,Reparto,Ojiambo Ainea
Bullion,Siv Jeanett Slåtta,['N/A'],N/A,Reparto,N/A
Bullion,Niklas Stamland,['N/A'],N/A,Reparto,N/A
Balbesit: 'n Studie in Stemme,Neels Coetzee,['N/A'],N/A,"Reparto, Arte",N/A
Balbesit: 'n Studie in Stemme,Geon Nel,['N/A'],N/A,"Reparto, Arte",N/A
Balbesit: 'n Studie in Stemme,Albert Pretorius,['N/A'],N/A,Reparto,N/A
Balbesit: 'n Studie in Stemme,Marlo Minnaar,['N/A'],N/A,Reparto,N/A
Balbesit: 'n Studie in Stemme,Kyle Seconna,['N/A'],N/A,Reparto,N/A
Balbesit: 'n Studie in Stemme,Bongile Mantsai,['N/A'],N/A,Reparto,N/A
Balbesit: 'n Studie in Stemme,Brendon Daniels,['N/A'],N/A,Reparto,N/A
Balbesit: 'n Studie in Stemme,Douglas Griffiths,['N/A'],N/A,Reparto,N/A
Rough Hustle,Matthew Bushell,['N/A'],1974,"Reparto, Producción, Dirección",N/A
Rough Hustle,Michael Welch,['N/A'],1987,Reparto,N/A
Rough Hustle,Joe Estevez,['N/A'],1946,"Reparto, Producción, Equipos adicionales",N/A
Rough Hustle,Natalia Livingston,['N/A'],1976,"Reparto, Producción",N/A
Rough Hustle,Dean Haglund,['N/A'],1965,"Reparto, Guion, Producción",N/A
Rough Hustle,Andrew Fiscella,['N/A'],1966,"Reparto, Producción",N/A
Rough Hustle,Isaac C. Singleton Jr.,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Rough Hustle,Carl Bressler,['N/A'],N/A,"Reparto, Producción, Equipos adicionales",N/A
Travelator,Nikola Rakocevic,['N/A'],1983,Reparto,N/A
Travelator,Boris Isakovic,['N/A'],1966,Reparto,N/A
Travelator,Khetanya Henderson,['N/A'],N/A,Reparto,N/A
Travelator,Adrian Elizondo,['N/A'],N/A,"Reparto, Guion, Casting",N/A
Travelator,Michael Joiner,['N/A'],N/A,"Reparto, Guion, Producción",N/A
Travelator,Jack Dimich,['N/A'],1965,Reparto,N/A
Five to Five,Reza Kianian,['N/A'],1951,"Reparto, Guion, Diseño de producción",N/A
Five to Five,Mohammad Taghi Shams Langroudi,['N/A'],N/A,Reparto,N/A
Daughter,Ku Hye-Sun,['N/A'],1984,"Reparto, Dirección, Guion",N/A
Daughter,Shim Hye-jin,['N/A'],1967,Reparto,N/A
Daughter,Jung Ji-so,['N/A'],1999,"Reparto, Banda sonora",N/A
Something Wicked,Shantel VanSanten,['N/A'],1985,Reparto,N/A
Something Wicked,Brittany Murphy,['N/A'],1977,"Reparto, Producción, Banda sonora",N/A
Something Wicked,Julian Morris,['N/A'],1983,"Reparto, Dirección, Dirección de fotografía y cámara",N/A
Something Wicked,James Patrick Stuart,['N/A'],1968,"Reparto, Banda sonora",N/A
Something Wicked,John Robinson,['N/A'],1985,"Reparto, Guion, Producción",N/A
Something Wicked,Katie O'Grady,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Something Wicked,Robert Blanche,['N/A'],1962,"Reparto, Guion, Producción",N/A
Something Wicked,October Moore,['N/A'],N/A,Reparto,N/A
Life,Sarangi Grace,['N/A'],N/A,Reparto,N/A
Alice: A True Story,Kollam Ajith,['N/A'],2018,"Reparto, Guion, Dirección",N/A
Alice: A True Story,Rahul Madhav,['N/A'],1986,Reparto,N/A
Alice: A True Story,Prathap Pothen,['N/A'],1952,"Reparto, Dirección, Guion",N/A
Kulamkuthikal,Sajan,['N/A'],N/A,Reparto,N/A
Dial 1091,Lalu Alex,['N/A'],N/A,Reparto,N/A
Dial 1091,Shivaji Guruvayoor,['N/A'],N/A,Reparto,N/A
Dial 1091,Abhishek Menon,['N/A'],N/A,Reparto,N/A
Dial 1091,Vindhuja P. Nair,['N/A'],N/A,Reparto,N/A
Dial 1091,Devan Sreenivasan,['N/A'],N/A,Reparto,N/A
Nattarangu,Irshad,['N/A'],N/A,"Reparto, Producción",N/A
Nattarangu,Vijayan Karanthoor,['N/A'],N/A,Reparto,N/A
Nattarangu,Salu Koottanad,['N/A'],N/A,Reparto,N/A
Nattarangu,Kulappulli Leela,['N/A'],N/A,"Reparto, Música",N/A
Nattarangu,Ambika Mohan,['N/A'],N/A,Reparto,N/A
Snehamulloral Koodeyullappol,Indrans,['N/A'],1956,"Reparto, Diseño de vestuario, Música",N/A
Snehamulloral Koodeyullappol,Sunu Lakshmi,['N/A'],N/A,Reparto,N/A
Snehamulloral Koodeyullappol,Madhu,['N/A'],1933,"Reparto, Producción, Dirección",N/A
Snehamulloral Koodeyullappol,Manikuttan,['N/A'],N/A,Reparto,N/A
Snehamulloral Koodeyullappol,Kumarakom Raghunath,['N/A'],N/A,Reparto,N/A
Black Forest,Harisree Ashokan,['N/A'],1964,"Reparto, Dirección, Música",N/A
Black Forest,Manoj K. Jayan,['N/A'],1966,"Reparto, Música, Dirección",N/A
Black Forest,Anjana Menon,['N/A'],N/A,Reparto,N/A
Black Forest,Gouri Nair,['N/A'],N/A,Reparto,N/A
Black Forest,Meera Nandan,['N/A'],N/A,"Reparto, Música",N/A
Black Forest,Dinesh Prabhakar,['N/A'],N/A,"Reparto, Dirección de casting",N/A
Ghalbe Sefide Ghasedakha,Kiarash Abbasi,['N/A'],N/A,Reparto,N/A
Ghalbe Sefide Ghasedakha,Habib Bakhtiari,['N/A'],N/A,Reparto,N/A
Ghalbe Sefide Ghasedakha,Hossein Esmaeili,['N/A'],N/A,Reparto,N/A
Ghalbe Sefide Ghasedakha,Nafise Ghodrati,['N/A'],N/A,Reparto,N/A
Ghalbe Sefide Ghasedakha,Mahchehreh Khalili,['N/A'],1977,Reparto,N/A
Ghalbe Sefide Ghasedakha,Jalil Malekzadeh,['N/A'],N/A,Reparto,N/A
Ghalbe Sefide Ghasedakha,Kian Saad,['N/A'],N/A,"Reparto, Música, Producción",N/A
Penguin High,Hossein Esmaeili,['N/A'],N/A,Reparto,N/A
Penguin High,Nafise Ghodrati,['N/A'],N/A,Reparto,N/A
Penguin High,Mahchehreh Khalili,['N/A'],1977,Reparto,N/A
Penguin High,Jalil Malekzadeh,['N/A'],N/A,Reparto,N/A
Penguin High,Kian Saad,['N/A'],N/A,"Reparto, Música, Producción",N/A
Penguin High,Azadeh Shams,['N/A'],N/A,Reparto,N/A
Let's Play Jazz,Ivana Bentes,['N/A'],N/A,Reparto,N/A
Ixel,Eva Carillo,['N/A'],N/A,Reparto,N/A
King's White Horse,Luna Zamudio,['N/A'],N/A,Reparto,N/A
Si decido quedarme,Chloë Grace Moretz,['N/A'],1997,"Reparto, Producción, Banda sonora",N/A
Si decido quedarme,Mireille Enos,['N/A'],1975,Reparto,N/A
Si decido quedarme,Jamie Blackley,['N/A'],1991,"Reparto, Banda sonora",N/A
Si decido quedarme,Joshua Leonard,['N/A'],1975,"Reparto, Guion, Dirección",N/A
Si decido quedarme,Liana Liberato,['N/A'],1995,Reparto,N/A
Si decido quedarme,Stacy Keach,['N/A'],1941,"Reparto, Producción, Dirección",N/A
Si decido quedarme,Gabrielle Rose,['N/A'],1954,"Reparto, Producción, Guion",N/A
Si decido quedarme,Jakob Davies,['N/A'],2003,Reparto,N/A
Momentos prestados,Brian Krause,['N/A'],1969,"Reparto, Producción, Dirección",N/A
Momentos prestados,Vanessa Marcil,['N/A'],1968,Reparto,N/A
Momentos prestados,Nicky Whelan,['N/A'],1981,"Reparto, Producción",N/A
Momentos prestados,C. Thomas Howell,['N/A'],1966,"Reparto, Producción, Dirección",N/A
Momentos prestados,Tracy Scoggins,['N/A'],noviembre,"Reparto, Guion, Producción",N/A
Momentos prestados,Matt Hish,['N/A'],N/A,"Reparto, Producción, Dirección",N/A
Momentos prestados,Karen Elmore,['N/A'],N/A,"Reparto, Especialistas","1,65 m"
Momentos prestados,Rainoldo Gooding,['N/A'],N/A,Reparto,6 de septiembre de 2003 - presente (1 niño)
Ahí os quedáis,Jason Bateman,['N/A'],1969,"Reparto, Producción, Dirección",N/A
Ahí os quedáis,Tina Fey,['N/A'],1970,"Guion, Reparto, Producción",N/A
Ahí os quedáis,Jane Fonda,['N/A'],1937,"Reparto, Producción, Equipos adicionales",N/A
Ahí os quedáis,Adam Driver,['N/A'],1983,"Reparto, Producción, Banda sonora",N/A
Ahí os quedáis,Rose Byrne,['N/A'],1979,"Reparto, Producción, Banda sonora",N/A
Ahí os quedáis,Corey Stoll,['N/A'],1976,"Reparto, Equipos adicionales",N/A
Ahí os quedáis,Kathryn Hahn,['N/A'],1973,"Reparto, Producción, Guion",N/A
Ahí os quedáis,Connie Britton,['N/A'],1967,"Reparto, Producción, Banda sonora",N/A
Atlanta (ATL) Undercover,Jane Fonda,['N/A'],1937,"Reparto, Producción, Equipos adicionales",N/A
Atlanta (ATL) Undercover,Adam Driver,['N/A'],1983,"Reparto, Producción, Banda sonora",N/A
Due West 2: Our Sex Vacation,Justin Cheung,['N/A'],N/A,"Reparto, Dirección de fotografía y cámara, Producción",N/A
Due West 2: Our Sex Vacation,Jeana Ho,['N/A'],N/A,Reparto,"1,72 m"
Due West 2: Our Sex Vacation,Jessica Kizaki,['N/A'],N/A,Reparto,N/A
Due West 2: Our Sex Vacation,Celia Kwok,['N/A'],N/A,Reparto,Sing-Cheuk Kwok
Due West 2: Our Sex Vacation,Daniella Wang,['N/A'],1989,Reparto,N/A
Due West 2: Our Sex Vacation,Mo Qi Wen,['N/A'],N/A,Reparto,N/A
Due West 2: Our Sex Vacation,Gregory Wong,['N/A'],1978,Reparto,N/A
Relaciones inesperadas,Jessica Kizaki,['N/A'],N/A,Reparto,N/A
Relaciones inesperadas,Celia Kwok,['N/A'],N/A,Reparto,Sing-Cheuk Kwok
Relaciones inesperadas,Daniella Wang,['N/A'],1989,Reparto,N/A
Al límite del placer,Andrés Arellanos,['N/A'],N/A,"Reparto, Dirección, Dirección de fotografía y cámara",N/A
Al límite del placer,Bella,['N/A'],N/A,Reparto,N/A
Al límite del placer,Esmeralda Cervantes,['N/A'],N/A,Reparto,N/A
Al límite del placer,Zaida Mafud,['N/A'],N/A,Reparto,N/A
Al límite del placer,Andrea Neri,['N/A'],N/A,Reparto,N/A
Al límite del placer,Carolina Rico,['N/A'],N/A,Reparto,N/A
Ardor. La justicia de los débiles,Gael García Bernal,['N/A'],1978,"Reparto, Producción, Guion",N/A
Ardor. La justicia de los débiles,Alice Braga,['N/A'],1983,"Reparto, Producción, Dirección",N/A
Ardor. La justicia de los débiles,Claudio Tolcachir,['N/A'],1975,"Reparto, Guion",N/A
Ardor. La justicia de los débiles,Chico Díaz,['N/A'],1959,"Reparto, Dirección, Guion",N/A
Ardor. La justicia de los débiles,Jorge Sesán,['N/A'],N/A,"Reparto, Arte, Dirección",N/A
Ardor. La justicia de los débiles,Julián Tello,['N/A'],N/A,"Reparto, Composición",Julian Tello
Ardor. La justicia de los débiles,Lautaro Vilo,['N/A'],N/A,"Guion, Reparto",N/A
Ardor. La justicia de los débiles,Iván Steinhardt,['N/A'],N/A,Reparto,N/A
Thottal Vidathu,Claudio Tolcachir,['N/A'],1975,"Reparto, Guion",N/A
Thottal Vidathu,Chico Díaz,['N/A'],1959,"Reparto, Dirección, Guion",N/A
Thottal Vidathu,Jorge Sesán,['N/A'],N/A,"Reparto, Arte, Dirección",N/A
Thottal Vidathu,Julián Tello,['N/A'],N/A,"Reparto, Composición",Julian Tello
Xiyonat girdobi,Munavar Abdullayeva,['N/A'],1950,Reparto,N/A
Xiyonat girdobi,Umid Irgashev,['N/A'],N/A,Reparto,N/A
Xiyonat girdobi,Zarina Nizomiddinova,['N/A'],N/A,Reparto,N/A
Xiyonat girdobi,Guzal Shukrullayeva,['N/A'],N/A,Reparto,N/A
Xiyonat girdobi,Zuhra Solieva,['N/A'],N/A,Reparto,N/A
Xiyonat girdobi,Sevara Soliyeva,['N/A'],N/A,Reparto,N/A
Revenge of the Green Dragons,Justin Chon,['N/A'],1981,"Reparto, Producción, Dirección",N/A
Revenge of the Green Dragons,Kevin Wu,['N/A'],1990,"Reparto, Guion, Producción",N/A
Revenge of the Green Dragons,Harry Shum Jr.,['N/A'],1982,"Reparto, Equipos adicionales, Producción",N/A
Revenge of the Green Dragons,Eugenia Yuan,['N/A'],enero,"Reparto, Equipos adicionales, Sonido",N/A
Revenge of the Green Dragons,Leonard Wu,['N/A'],N/A,"Reparto, Cámara y electricidad, Producción",N/A
Revenge of the Green Dragons,Jin Au-Yeung,['N/A'],1982,"Reparto, Composición, Guion",N/A
Revenge of the Green Dragons,Jon Kit Lee,['N/A'],1967,"Reparto, Equipos adicionales","1,83 m"
Revenge of the Green Dragons,Shuya Chang,['N/A'],N/A,"Reparto, Producción",N/A
Of Silence,Jeremiah Sayys,['N/A'],1983,"Localización, Producción, Equipos adicionales",N/A
Of Silence,Masiela Lusha,['N/A'],1985,"Reparto, Equipo ejecutivo, Producción",N/A
Of Silence,Ashlee Gillespie,['N/A'],1985,Reparto,"1,60 m"
Of Silence,Najarra Townsend,['N/A'],1989,"Reparto, Producción, Dirección",N/A
Of Silence,Suzanne Ford,['N/A'],septiembre,"Reparto, Banda sonora",N/A
Of Silence,Matthew Lawrence,['N/A'],1980,"Reparto, Producción, Banda sonora",N/A
Of Silence,Muse Watson,['N/A'],1948,"Reparto, Producción, Banda sonora",N/A
Of Silence,Paul Cuneo,['N/A'],N/A,Reparto,N/A
Rogelio,Julián Grisales,['N/A'],N/A,"Reparto, Producción",N/A
Rogelio,Camila Osorio,['N/A'],N/A,Reparto,N/A
Rogelio,Erika Vargas,['N/A'],N/A,Reparto,N/A
Rogelio,Daniela Hurtado,['N/A'],N/A,Reparto,N/A
Rogelio,Humberto Loaiza,['N/A'],N/A,"Reparto, Producción",N/A
Rogelio,Orlando Beltrán,['N/A'],N/A,Reparto,N/A
Rogelio,Juan Carlos Rivera,['N/A'],N/A,Reparto,N/A
Rogelio,Johan Sebastian Escobar,['N/A'],N/A,Reparto,N/A
Ee Dil Helide Nee Bekantha,Shashank Bangalore,['N/A'],N/A,Reparto,N/A
Asa Ha Atarangi,Makarand Anaspure,['N/A'],1973,"Reparto, Dirección, Producción",N/A
Asa Ha Atarangi,Pratibha Bhagat,['N/A'],N/A,Reparto,N/A
Asa Ha Atarangi,Kishor Mahabole,['N/A'],N/A,Reparto,N/A
Asa Ha Atarangi,Madhavi More,['N/A'],N/A,Reparto,N/A
Asa Ha Atarangi,Vikas Patil,['N/A'],N/A,"Reparto, Sonido, Dirección de la segunda unidad o asistencia a dirección",N/A
Bhakar,Kishor Mahabole,['N/A'],N/A,Reparto,N/A
Bhakar,Madhavi More,['N/A'],N/A,Reparto,N/A
Software Ganda,Kishor Mahabole,['N/A'],N/A,Reparto,N/A
Jothi Alias Kothi Raja,Lakshmi Chandrashekar,['N/A'],N/A,Reparto,N/A
Gandhiji Kanasu,Rekha Das,['N/A'],N/A,Reparto,Rekhadas
Gandhiji Kanasu,Bank Janardhan,['N/A'],N/A,Reparto,Swamiji
Gandhiji Kanasu,Honnavalli Krishna,['N/A'],N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
Kolaahala,Poornima Gowda,['N/A'],N/A,Reparto,N/A
Kolaahala,Dhaanvi Kote,['N/A'],N/A,Reparto,N/A
Miss Mallige,Rakin K,['N/A'],2005,"Reparto, Dirección, Guion",Master Rakin
Jai Bajarang Bali,Amaranath Aradhya,['N/A'],N/A,Reparto,N/A
Jai Bajarang Bali,Sindhu Loknath,['N/A'],1987,"Reparto, Música",N/A
Paramashiva,Saranya Mohan,['N/A'],1989,Reparto,N/A
Paramashiva,Vijay Raghavendra,['N/A'],1979,"Reparto, Música, Dirección",Vijay Ragavendra
Paramashiva,V. Ravichandran,['N/A'],1961,"Reparto, Dirección, Composición",N/A
Ingale Maarga,Shivani Bhosale,['N/A'],N/A,Reparto,N/A
